0.000100,-1.132679
0.000200,-0.985319
0.000300,-1.043095
0.000400,-1.221939
0.000500,-1.326455
0.000600,-1.254722
0.000700,-1.236546
0.000800,-1.163839
0.000900,-1.261863
0.001000,-1.312173
0.001100,-1.374168
0.001200,-1.351123
0.001300,-1.326130
0.001400,-1.370598
0.001500,-1.401109
0.001600,-1.401433
0.001700,-1.354693
0.001800,-1.306331
0.001900,-1.280364
0.002000,-1.376116
0.002100,-1.444927
0.002200,-1.425128
0.002300,-1.349176
0.002400,-1.274846
0.002500,-1.336517
0.002600,-1.378388
0.002700,-1.369949
0.002800,-1.355343
0.002900,-1.399810
0.003000,-1.419935
0.003100,-1.454665
0.003200,-1.483553
0.003300,-1.507247
0.003400,-1.502703
0.003500,-1.535161
0.003600,-1.573787
0.003700,-1.593586
0.003800,-1.611114
0.003900,-1.633510
0.004000,-1.648116
0.004100,-1.721472
0.004200,-1.702321
0.004300,-1.865911
0.004400,-2.109673
0.004500,-2.266122
0.004600,-2.043133
0.004700,-1.892527
0.004800,-1.756202
0.004900,-1.957443
0.005000,-2.206074
0.005100,-2.358628
0.005200,-2.325521
0.005300,-2.119735
0.005400,-2.059362
0.005500,-2.150570
0.005600,-2.330065
0.005700,-2.448538
0.005800,-2.502419
0.005900,-2.511507
0.006000,-2.457626
0.006100,-2.497874
0.006200,-2.566686
0.006300,-2.670553
0.006400,-2.709503
0.006500,-2.763708
0.006600,-2.791623
0.006700,-2.827327
0.006800,-2.954888
0.006900,-3.007796
0.007000,-3.008769
0.007100,-3.051290
0.007200,-3.099328
0.007300,-3.157754
0.007400,-3.155482
0.007500,-3.052264
0.007600,-2.950344
0.007700,-3.036359
0.007800,-3.273306
0.007900,-3.431054
0.008000,-3.449231
0.008100,-3.251883
0.008200,-3.087968
0.008300,-3.137954
0.008400,-3.346986
0.008500,-3.552773
0.008600,-3.576143
0.008700,-3.467732
0.008800,-3.332056
0.008900,-3.268437
0.009000,-3.299597
0.009100,-3.338872
0.009200,-3.306089
0.009300,-3.203845
0.009400,-3.083424
0.009500,-2.957810
0.009600,-2.857838
0.009700,-2.683212
0.009800,-2.459249
0.009900,-2.320003
0.010000,-2.272289
0.010100,-2.259306
0.010200,-2.213539
0.010300,-2.035992
0.010400,-1.863964
0.010500,-1.820469
0.010600,-1.648441
0.010700,-1.610140
0.010800,-1.549768
0.010900,-1.473815
0.011000,-1.341061
0.011100,-1.244335
0.011200,-1.094054
