0.000100,-1.929854
0.000200,-1.912326
0.000300,-1.880842
0.000400,-1.751333
0.000500,-1.683496
0.000600,-1.611438
0.000700,-1.547171
0.000800,-1.565023
0.000900,-1.538407
0.001000,-1.557557
0.001100,-1.479009
0.001200,-1.481605
0.001300,-1.388125
0.001400,-1.361510
0.001500,-1.346254
0.001600,-1.283285
0.001700,-1.379037
0.001800,-1.283935
0.001900,-1.407925
0.002000,-1.156374
0.002100,-0.985319
0.002200,-0.771095
0.002300,-0.849644
0.002400,-1.147610
0.002500,-1.263486
0.002600,-1.127161
0.002700,-0.788947
0.002800,-0.738312
0.002900,-0.651324
0.003000,-0.792842
0.003100,-0.902875
0.003200,-0.838283
0.003300,-0.750322
0.003400,-0.565959
0.003500,-0.568556
0.003600,-0.480269
0.003700,-0.616594
0.003800,-0.623085
0.003900,-0.601014
0.004000,-0.536422
0.004100,-0.490331
0.004200,-0.500718
0.004300,-0.513377
0.004400,-0.574723
0.004500,-0.674694
0.004600,-0.740259
0.004700,-0.725329
0.004800,-0.731171
0.004900,-0.758111
0.005000,-0.610427
0.005100,-0.669176
0.005200,-0.713319
0.005300,-0.982722
0.005400,-1.005118
0.005500,-0.879830
0.005600,-0.625033
0.005700,-0.569529
0.005800,-0.631200
0.005900,-0.883725
0.006000,-0.999276
0.006100,-0.889567
0.006200,-0.710398
0.006300,-0.593873
0.006400,-0.648727
0.006500,-0.769796
0.006600,-0.847047
0.006700,-0.790570
0.006800,-0.785376
0.006900,-0.715267
0.007000,-0.813940
0.007100,-0.859706
0.007200,-0.909042
0.007300,-0.869768
0.007400,-0.858083
0.007500,-0.916508
0.007600,-0.935658
0.007700,-0.959677
0.007800,-0.916183
0.007900,-0.886646
0.008000,-0.925271
0.008100,-1.021348
0.008200,-1.031085
0.008300,-1.047314
0.008400,-1.056402
0.008500,-1.034655
0.008600,-1.018426
0.008700,-1.033682
0.008800,-1.025892
0.008900,-1.030436
0.009000,-1.033682
0.009100,-1.032708
0.009200,-1.064192
0.009300,-1.093080
0.009400,-1.091782
0.009500,-1.136250
0.009600,-1.154102
0.009700,-1.168383
0.009800,-1.173252
0.009900,-1.218693
0.010000,-1.192078
0.010100,-1.233949
0.010200,-1.241090
0.010300,-1.334569
0.010400,-1.458235
0.010500,-1.826637
0.010600,-1.824364
0.010700,-1.683820
0.010800,-1.461806
0.010900,-1.427075
0.011000,-1.672135
0.011100,-1.915248
0.011200,-2.019114
0.011300,-1.967181
0.011400,-1.781844
0.011500,-1.767562
0.011600,-1.890579
0.011700,-2.064231
0.011800,-2.172642
0.011900,-2.182055
0.012000,-2.133692
0.012100,-2.118112
0.012200,-2.131095
0.012300,-2.175563
0.012400,-2.207372
0.012500,-2.201205
0.012600,-2.223601
0.012700,-2.231391
0.012800,-2.264174
0.012900,-2.315134
0.013000,-2.326170
0.013100,-2.294685
0.013200,-2.268394
0.013300,-2.268069
0.013400,-2.243076
0.013500,-2.184327
0.013600,-1.999639
0.013700,-1.899668
0.013800,-2.022685
0.013900,-2.204776
0.014000,-2.260929
0.014100,-2.170694
0.014200,-1.936021
0.014300,-1.802293
0.014400,-1.877596
0.014500,-2.077539
0.014600,-2.258656
0.014700,-2.242427
0.014800,-2.116164
0.014900,-2.008078
0.015000,-1.983735
0.015100,-2.036642
0.015200,-2.106427
0.015300,-2.091496
0.015400,-2.038265
0.015500,-2.020088
0.015600,-1.973348
0.015700,-1.937319
0.015800,-1.838646
0.015900,-1.705892
0.016000,-1.642598
0.016100,-1.624097
0.016200,-1.600078
0.016300,-1.603973
0.016400,-1.414417
0.016500,-1.302760
0.016600,-1.143715
0.016700,-1.050884
0.016800,-1.074904
0.016900,-1.035629
0.017000,-0.963572
0.017100,-0.841529
0.017200,-0.774665
0.017300,-0.706503
0.017400,-0.697739
0.017500,-0.710073
0.017600,-0.745777
0.017700,-0.714942
0.017800,-0.751620
0.017900,-0.709749
0.018000,-0.696441
0.018100,-0.689949
0.018200,-0.698064
0.018300,-0.754217
0.018400,-0.746751
0.018500,-0.837959
0.018600,-0.798360
0.018700,-0.704231
0.018800,-0.488709
0.018900,-0.286819
0.019000,-0.617892
0.019100,-0.836336
0.019200,-0.950913
0.019300,-0.789596
0.019400,-0.578293
0.019500,-0.474752
0.019600,-0.563038
0.019700,-0.761682
0.019800,-0.885997
0.019900,-0.845099
0.020000,-0.788622
0.020100,-0.667553
0.020200,-0.708450
0.020300,-0.737338
0.020400,-0.825949
0.020500,-0.826598
0.020600,-0.881777
0.020700,-0.859056
0.020800,-0.876259
0.020900,-0.874636
0.021000,-0.908068
0.021100,-0.973309
0.021200,-1.033682
0.021300,-1.042121
0.021400,-1.130407
0.021500,-1.157023
0.021600,-1.144040
0.021700,-1.064842
0.021800,-1.103791
0.021900,-1.167734
0.022000,-1.475114
0.022100,-1.445252
0.022200,-1.297892
0.022300,-1.113204
0.022400,-1.106713
0.022500,-1.235572
0.022600,-1.467648
0.022700,-1.510818
0.022800,-1.386178
0.022900,-1.167085
0.023000,-1.135600
0.023100,-1.217720
0.023200,-1.347553
0.023300,-1.316717
0.023400,-1.282961
0.023500,-1.243686
0.023600,-1.206359
0.023700,-1.269328
0.023800,-1.305032
0.023900,-1.340087
0.024000,-1.247257
0.024100,-1.233949
0.024200,-1.288479
0.024300,-1.289452
0.024400,-1.248230
0.024500,-1.216097
0.024600,-1.198569
0.024700,-1.260889
0.024800,-1.392670
0.024900,-1.385204
0.025000,-1.380335
0.025100,-1.227457
0.025200,-1.306006
0.025300,-1.364106
0.025400,-1.347228
0.025500,-1.346903
0.025600,-1.358913
0.025700,-1.367352
0.025800,-1.374168
0.025900,-1.384555
0.026000,-1.420908
0.026100,-1.379037
0.026200,-1.404679
0.026300,-1.374168
0.026400,-1.419935
0.026500,-1.377414
0.026600,-1.425128
0.026700,-1.448173
0.026800,-1.435839
0.026900,-1.506923
0.027000,-1.494588
0.027100,-1.794827
0.027200,-2.013596
0.027300,-1.933424
0.027400,-1.700049
0.027500,-1.490044
0.027600,-1.570865
0.027700,-1.773405
0.027800,-2.020412
0.027900,-2.014570
0.028000,-1.869481
0.028100,-1.700374
0.028200,-1.686417
0.028300,-1.839295
0.028400,-1.984708
