0.000100,-1.202464
0.000200,-1.253424
0.000300,-1.415715
0.000400,-1.535161
0.000500,-1.494913
0.000600,-1.372221
0.000700,-1.284584
0.000800,-1.266407
0.000900,-1.354693
0.001000,-1.417013
0.001100,-1.407600
0.001200,-1.419935
0.001300,-1.373844
0.001400,-1.405004
0.001500,-1.387476
0.001600,-1.392020
0.001700,-1.370598
0.001800,-1.375791
0.001900,-1.414741
0.002000,-1.453042
0.002100,-1.473491
0.002200,-1.437462
0.002300,-1.435190
0.002400,-1.450445
0.002500,-1.524775
0.002600,-1.566321
0.002700,-1.588068
0.002800,-1.595858
0.002900,-1.595209
0.003000,-1.638703
0.003100,-1.608192
0.003200,-1.575410
0.003300,-1.558856
0.003400,-1.555285
0.003500,-1.555935
0.003600,-1.543925
0.003700,-1.539381
0.003800,-1.538732
0.003900,-1.543600
0.004000,-1.552040
0.004100,-1.570865
0.004200,-1.566646
0.004300,-1.587095
0.004400,-1.604947
0.004500,-1.611114
0.004600,-1.671161
0.004700,-1.665643
0.004800,-1.774703
0.004900,-1.950627
0.005000,-2.056766
0.005100,-1.984384
0.005200,-1.820794
0.005300,-1.779897
0.005400,-1.832479
0.005500,-2.045081
0.005600,-2.193415
0.005700,-2.139210
0.005800,-2.019439
0.005900,-1.883114
0.006000,-1.922388
0.006100,-2.025606
0.006200,-2.080785
0.006300,-2.107725
0.006400,-2.022685
0.006500,-2.018140
0.006600,-1.963610
0.006700,-1.984708
0.006800,-1.957443
0.006900,-1.957768
0.007000,-1.938618
0.007100,-1.941214
0.007200,-1.959066
0.007300,-1.960365
0.007400,-1.927582
0.007500,-1.897396
0.007600,-1.899992
0.007700,-1.932451
0.007800,-2.016193
0.007900,-1.943811
0.008000,-1.836049
0.008100,-1.736727
0.008200,-1.780546
0.008300,-1.914598
0.008400,-2.025606
0.008500,-2.004183
0.008600,-1.834751
0.008700,-1.711410
0.008800,-1.738350
0.008900,-1.850656
0.009000,-1.967181
0.009100,-1.998016
0.009200,-1.897396
0.009300,-1.796126
0.009400,-1.751009
0.009500,-1.772431
0.009600,-1.805214
0.009700,-1.778598
0.009800,-1.743543
0.009900,-1.688364
0.010000,-1.619228
0.010100,-1.575734
0.010200,-1.504326
0.010300,-1.428698
0.010400,-1.359887
0.010500,-1.333271
0.010600,-1.348526
0.010700,-1.328402
0.010800,-1.233624
0.010900,-1.117099
0.011000,-1.072956
0.011100,-1.074254
0.011200,-1.021997
0.011300,-0.947667
0.011400,-0.908718
0.011500,-0.857434
0.011600,-0.798684
0.011700,-0.738312
0.011800,-0.744479
0.011900,-0.760384
0.012000,-0.780508
0.012100,-0.784078
0.012200,-0.828221
0.012300,-0.795763
0.012400,-0.861653
0.012500,-0.806150
0.012600,-0.874961
0.012700,-0.836985
0.012800,-0.943448
0.012900,-0.886321
0.013000,-0.974608
0.013100,-0.874961
0.013200,-0.812317
0.013300,-0.597443
0.013400,-0.691572
0.013500,-0.897357
0.013600,-0.990512
0.013700,-0.982722
0.013800,-0.871391
0.013900,-0.748049
0.014000,-0.725004
0.014100,-0.825949
0.014200,-0.946694
0.014300,-0.958054
0.014400,-0.877558
0.014500,-0.778885
0.014600,-0.758761
0.014700,-0.781481
0.014800,-0.852565
0.014900,-0.901252
0.015000,-0.881128
0.015100,-0.878531
0.015200,-0.879830
0.015300,-0.887295
0.015400,-0.943448
0.015500,-0.933061
0.015600,-1.028488
0.015700,-1.048612
0.015800,-1.074579
0.015900,-1.082369
0.016000,-1.102168
0.016100,-1.079772
0.016200,-1.066140
0.016300,-1.136574
0.016400,-1.349825
0.016500,-1.371247
0.016600,-1.345605
0.016700,-1.194999
0.016800,-1.109634
0.016900,-1.211553
0.017000,-1.354369
0.017100,-1.459534
0.017200,-1.373195
0.017300,-1.228756
0.017400,-1.127810
0.017500,-1.155400
0.017600,-1.269004
0.017700,-1.296593
0.017800,-1.289452
0.017900,-1.229405
0.018000,-1.191429
0.018100,-1.212202
0.018200,-1.207982
0.018300,-1.204412
0.018400,-1.190130
0.018500,-1.186235
0.018600,-1.214799
0.018700,-1.245634
0.018800,-1.243037
0.018900,-1.202140
0.019000,-1.196946
0.019100,-1.241414
0.019200,-1.327753
0.019300,-1.360536
0.019400,-1.341061
0.019500,-1.322235
0.019600,-1.357939
0.019700,-1.348851
0.019800,-1.282636
0.019900,-1.243037
0.020000,-1.208307
0.020100,-1.122617
0.020200,-1.061271
0.020300,-0.943123
0.020400,-0.800307
0.020500,-0.650026
0.020600,-0.725004
0.020700,-0.732470
0.020800,-0.764928
0.020900,-0.844126
0.021000,-1.007066
0.021100,-1.126837
0.021200,-1.222264
0.021300,-1.253099
0.021400,-1.296593
0.021500,-1.418961
0.021600,-1.597806
0.021700,-1.675056
